19,23	1,65E-06
19,38	1,71E-06
19,53	1,76E-06
19,68	1,82E-06
19,83	1,88E-06
19,98	1,94E-06
20,13	2,00E-06
20,28	2,07E-06
20,43	2,13E-06
20,58	2,20E-06
20,73	2,27E-06
20,88	2,34E-06
21,03	2,41E-06
21,18	2,48E-06
21,33	2,57E-06
21,48	2,64E-06
21,625	2,71E-06
21,775	2,80E-06
21,925	2,88E-06
22,075	2,97E-06
22,225	3,06E-06
22,375	3,15E-06
22,525	3,23E-06
22,675	3,33E-06
22,825	3,43E-06
22,975	3,53E-06
23,125	3,62E-06
23,275	3,72E-06
23,425	3,83E-06
23,575	3,94E-06
23,725	4,04E-06
23,875	4,15E-06
24,025	4,27E-06
24,175	4,39E-06
24,325	4,51E-06
24,475	4,63E-06
24,625	4,76E-06
24,775	4,88E-06
24,925	5,01E-06
25,075	5,15E-06
25,225	5,28E-06
25,375	5,42E-06
25,525	5,56E-06
25,675	5,70E-06
25,825	5,85E-06
25,975	6,00E-06
26,125	6,16E-06
26,275	6,31E-06
26,425	6,47E-06
26,575	6,63E-06
26,725	6,80E-06
26,875	6,97E-06
27,025	7,14E-06
27,175	7,31E-06
27,325	7,49E-06
27,475	7,68E-06
27,625	7,86E-06
27,775	8,06E-06
27,925	8,25E-06
28,075	8,45E-06
28,225	8,64E-06
28,375	8,85E-06
28,52	9,05E-06
28,67	9,26E-06
28,82	9,48E-06
28,97	9,70E-06
29,12	9,93E-06
29,27	1,02E-05
29,42	1,04E-05
29,57	1,06E-05
29,72	1,09E-05
29,87	1,11E-05
30,02	1,14E-05
30,17	1,16E-05
30,32	1,19E-05
30,47	1,21E-05
30,62	1,24E-05
30,77	1,27E-05
30,92	1,30E-05
31,07	1,32E-05
31,22	1,35E-05
31,37	1,38E-05
31,52	1,41E-05
31,67	1,44E-05
31,82	1,47E-05
31,97	1,50E-05
32,12	1,54E-05
32,27	1,57E-05
32,42	1,60E-05
32,57	1,64E-05
32,72	1,67E-05
32,87	1,71E-05
33,02	1,74E-05
33,17	1,78E-05
33,32	1,81E-05
33,47	1,85E-05
33,62	1,89E-05
33,77	1,93E-05
33,92	1,97E-05
34,07	2,00E-05
34,22	2,05E-05
34,37	2,09E-05
34,52	2,13E-05
34,67	2,17E-05
34,82	2,21E-05
34,97	2,26E-05
35,12	2,30E-05
35,27	2,34E-05
35,42	2,39E-05
35,565	2,44E-05
35,715	2,48E-05
35,865	2,53E-05
36,015	2,58E-05
36,165	2,63E-05
36,315	2,68E-05
36,465	2,71E-05
36,615	2,76E-05
36,765	2,81E-05
36,915	2,86E-05
37,065	2,91E-05
37,215	2,97E-05
37,365	3,02E-05
37,515	3,08E-05
37,665	3,14E-05
37,815	3,19E-05
37,965	3,25E-05
38,115	3,31E-05
38,265	3,37E-05
38,415	3,43E-05
38,565	3,50E-05
38,715	3,56E-05
38,865	3,62E-05
39,015	3,69E-05
39,165	3,75E-05
39,315	3,82E-05
39,465	3,88E-05
39,615	3,95E-05
39,765	4,02E-05
39,915	4,09E-05
40,065	4,16E-05
40,215	4,23E-05
40,365	4,31E-05
40,515	4,38E-05
40,665	4,46E-05
40,815	4,53E-05
40,965	4,61E-05
41,115	4,69E-05
41,265	4,77E-05
41,415	4,85E-05
41,565	4,93E-05
41,715	5,01E-05
41,865	5,09E-05
42,015	5,18E-05
42,165	5,26E-05
42,315	5,35E-05
42,465	5,44E-05
42,615	5,52E-05
42,76	5,61E-05
42,91	5,70E-05
43,06	5,79E-05
43,21	5,88E-05
43,36	5,98E-05
43,51	6,07E-05
43,66	6,17E-05
43,81	6,27E-05
43,96	6,37E-05
44,11	6,47E-05
44,26	6,57E-05
44,41	6,67E-05
44,56	6,77E-05
44,71	6,88E-05
44,86	6,98E-05
45,01	7,09E-05
45,16	7,20E-05
45,31	7,31E-05
45,46	7,42E-05
45,61	7,53E-05
45,76	7,65E-05
45,91	7,76E-05
46,06	7,88E-05
46,21	8,00E-05
46,36	8,12E-05
46,51	8,24E-05
46,66	8,36E-05
46,81	8,48E-05
46,96	8,61E-05
47,11	8,73E-05
47,26	8,86E-05
47,41	8,99E-05
47,56	9,12E-05
47,71	9,25E-05
47,86	9,39E-05
48,01	9,52E-05
48,16	9,66E-05
48,31	9,79E-05
48,46	9,93E-05
48,61	1,01E-04
48,76	1,02E-04
48,91	1,04E-04
49,06	1,05E-04
49,21	1,07E-04
49,36	1,08E-04
49,51	1,10E-04
49,66	1,11E-04
49,805	1,13E-04
49,955	1,14E-04
50,105	1,16E-04
50,255	1,17E-04
50,405	1,19E-04
50,555	1,20E-04
50,705	1,22E-04
50,855	1,24E-04
51,005	1,25E-04
51,155	1,27E-04
51,305	1,29E-04
51,455	1,30E-04
51,605	1,32E-04
51,755	1,34E-04
51,905	1,36E-04
52,055	1,37E-04
52,205	1,39E-04
52,355	1,41E-04
52,505	1,43E-04
52,655	1,45E-04
52,805	1,47E-04
52,955	1,48E-04
53,105	1,50E-04
53,255	1,52E-04
53,405	1,54E-04
53,555	1,56E-04
53,705	1,58E-04
53,855	1,60E-04
54,005	1,62E-04
54,155	1,64E-04
54,305	1,66E-04
54,455	1,68E-04
54,605	1,70E-04
54,755	1,72E-04
54,905	1,75E-04
55,055	1,77E-04
55,205	1,79E-04
55,355	1,81E-04
55,505	1,83E-04
55,655	1,85E-04
55,805	1,88E-04
55,955	1,90E-04
56,105	1,92E-04
56,255	1,94E-04
56,405	1,97E-04
56,555	1,99E-04
56,705	2,01E-04
56,855	2,04E-04
57	2,06E-04
57,15	2,08E-04
57,3	2,11E-04
57,45	2,13E-04
57,6	2,16E-04
57,75	2,18E-04
57,9	2,21E-04
58,05	2,23E-04
58,2	2,26E-04
58,35	2,29E-04
58,5	2,31E-04
58,65	2,34E-04
58,8	2,36E-04
58,95	2,39E-04
59,1	2,42E-04
59,25	2,44E-04
59,4	2,47E-04
59,55	2,50E-04
59,7	2,53E-04
59,85	2,55E-04
60	2,58E-04
60	2,58E-04
59,85	2,54E-04
59,7	2,50E-04
59,55	2,46E-04
59,4	2,42E-04
59,25	2,39E-04
59,1	2,35E-04
58,95	2,32E-04
58,8	2,28E-04
58,65	2,25E-04
58,5	2,21E-04
58,35	2,18E-04
58,2	2,15E-04
58,05	2,11E-04
57,9	2,08E-04
57,75	2,05E-04
57,6	2,02E-04
57,45	1,99E-04
57,3	1,96E-04
57,15	1,93E-04
57	1,90E-04
56,855	1,87E-04
56,705	1,85E-04
56,555	1,82E-04
56,405	1,79E-04
56,255	1,76E-04
56,105	1,73E-04
55,955	1,71E-04
55,805	1,68E-04
55,655	1,66E-04
55,505	1,63E-04
55,355	1,61E-04
55,205	1,58E-04
55,055	1,56E-04
54,905	1,53E-04
54,755	1,51E-04
54,605	1,48E-04
54,455	1,46E-04
54,305	1,44E-04
54,155	1,42E-04
54,005	1,39E-04
53,855	1,37E-04
53,705	1,35E-04
53,555	1,33E-04
53,405	1,31E-04
53,255	1,29E-04
53,105	1,26E-04
52,955	1,24E-04
52,805	1,22E-04
52,655	1,20E-04
52,505	1,18E-04
52,355	1,17E-04
52,205	1,15E-04
52,055	1,13E-04
51,905	1,11E-04
51,755	1,09E-04
51,605	1,07E-04
51,455	1,06E-04
51,305	1,04E-04
51,155	1,02E-04
51,005	1,00E-04
50,855	9,87E-05
50,705	9,70E-05
50,555	9,54E-05
50,405	9,38E-05
50,255	9,22E-05
50,105	9,06E-05
49,955	8,91E-05
49,805	8,76E-05
49,66	8,61E-05
49,51	8,46E-05
49,36	8,32E-05
49,21	8,17E-05
49,06	8,03E-05
48,91	7,89E-05
48,76	7,76E-05
48,61	7,62E-05
48,46	7,49E-05
48,31	7,35E-05
48,16	7,23E-05
48,01	7,10E-05
47,86	6,97E-05
47,71	6,85E-05
47,56	6,72E-05
47,41	6,60E-05
47,26	6,49E-05
47,11	6,37E-05
46,96	6,26E-05
46,81	6,14E-05
46,66	6,03E-05
46,51	5,92E-05
46,36	5,81E-05
46,21	5,71E-05
46,06	5,60E-05
45,91	5,50E-05
45,76	5,40E-05
45,61	5,30E-05
45,46	5,20E-05
45,31	5,10E-05
45,16	5,00E-05
45,01	4,91E-05
44,86	4,82E-05
44,71	4,73E-05
44,56	4,64E-05
44,41	4,55E-05
44,26	4,46E-05
44,11	4,38E-05
43,96	4,29E-05
43,81	4,21E-05
43,66	4,13E-05
43,51	4,05E-05
43,36	3,97E-05
43,21	3,89E-05
43,06	3,82E-05
42,91	3,74E-05
42,76	3,67E-05
42,615	3,60E-05
42,465	3,53E-05
42,315	3,46E-05
42,165	3,39E-05
42,015	3,32E-05
41,865	3,25E-05
41,715	3,19E-05
41,565	3,12E-05
41,415	3,06E-05
41,265	3,00E-05
41,115	2,94E-05
40,965	2,88E-05
40,815	2,82E-05
40,665	2,76E-05
40,515	2,70E-05
40,365	2,65E-05
40,215	2,59E-05
40,065	2,54E-05
39,915	2,48E-05
39,765	2,43E-05
39,615	2,38E-05
39,465	2,33E-05
39,315	2,28E-05
39,165	2,23E-05
39,015	2,18E-05
38,865	2,14E-05
38,715	2,09E-05
38,565	2,05E-05
38,415	2,00E-05
38,265	1,96E-05
38,115	1,92E-05
37,965	1,87E-05
37,815	1,84E-05
37,665	1,80E-05
37,515	1,76E-05
37,365	1,72E-05
37,215	1,68E-05
37,065	1,64E-05
36,915	1,61E-05
36,765	1,57E-05
36,615	1,53E-05
36,465	1,50E-05
36,315	1,46E-05
36,165	1,43E-05
36,015	1,40E-05
35,865	1,36E-05
35,715	1,33E-05
35,565	1,30E-05
35,42	1,27E-05
35,27	1,24E-05
35,12	1,21E-05
34,97	1,19E-05
34,82	1,16E-05
34,67	1,13E-05
34,52	1,10E-05
34,37	1,08E-05
34,22	1,05E-05
34,07	1,03E-05
33,92	1,00E-05
33,77	9,76E-06
33,62	9,52E-06
33,47	9,29E-06
33,32	9,07E-06
33,17	8,84E-06
33,02	8,62E-06
32,87	8,41E-06
32,72	8,20E-06
32,57	7,99E-06
32,42	7,80E-06
32,27	7,60E-06
32,12	7,41E-06
31,97	7,22E-06
31,82	7,04E-06
31,67	6,85E-06
31,52	6,68E-06
31,37	6,51E-06
31,22	6,33E-06
31,07	6,17E-06
30,92	6,01E-06
30,77	5,85E-06
30,62	5,70E-06
30,47	5,55E-06
30,32	5,41E-06
30,17	5,26E-06
30,02	5,12E-06
29,87	4,98E-06
29,72	4,84E-06
29,57	4,72E-06
29,42	4,59E-06
29,27	4,46E-06
29,12	4,34E-06
28,97	4,22E-06
28,82	4,10E-06
28,67	3,99E-06
28,52	3,88E-06
28,375	3,77E-06
28,225	3,67E-06
28,075	3,56E-06
27,925	3,46E-06
27,775	3,36E-06
27,625	3,26E-06
27,475	3,17E-06
27,325	3,08E-06
27,175	2,99E-06
27,025	2,90E-06
26,875	2,82E-06
26,725	2,74E-06
26,575	2,65E-06
26,425	2,57E-06
26,275	2,49E-06
26,125	2,42E-06
25,975	2,34E-06
25,825	2,26E-06
25,675	2,20E-06
25,525	2,13E-06
25,375	2,06E-06
25,225	2,00E-06
25,075	1,93E-06
24,925	1,87E-06
24,775	1,81E-06
24,625	1,76E-06
24,475	1,70E-06
24,325	1,64E-06
24,175	1,59E-06
24,025	1,54E-06
23,875	1,49E-06
23,725	1,44E-06
23,575	1,39E-06
23,425	1,35E-06
23,275	1,30E-06
23,125	1,25E-06
22,975	1,21E-06
22,825	1,16E-06
22,675	1,12E-06
22,525	1,08E-06
22,375	1,04E-06
22,225	1,01E-06
22,075	9,71E-07
21,925	9,35E-07
21,775	9,00E-07
21,625	8,81E-07
21,48	8,49E-07
21,33	8,07E-07
21,18	7,72E-07
21,03	7,42E-07
20,88	7,07E-07
20,73	6,77E-07
20,58	6,45E-07
20,43	6,23E-07
20,28	5,92E-07
20,13	5,74E-07
19,98	5,43E-07
19,83	5,23E-07
19,68	4,95E-07
19,53	4,75E-07
19,38	4,57E-07
19,23	4,28E-07
19,08	4,14E-07
18,93	3,87E-07
18,78	3,70E-07
18,63	3,50E-07
18,48	3,32E-07
18,33	3,14E-07
18,18	2,98E-07
18,03	2,82E-07
17,88	2,65E-07
17,73	2,49E-07
17,58	2,37E-07
17,43	2,15E-07
17,28	2,00E-07
17,13	1,86E-07
16,98	1,74E-07
16,83	1,56E-07
16,68	1,48E-07
16,53	1,33E-07
16,38	1,28E-07
16,23	1,17E-07
16,08	1,07E-07
15,93	9,55E-08
15,78	8,41E-08
15,63	7,70E-08
15,48	6,36E-08
15,33	5,39E-08
15,18	4,42E-08
15,03	3,88E-08
14,88	2,41E-08
14,73	1,57E-08
14,58	1,27E-08
14,435	6,41E-09
14,285	-1,15E-09
14,135	-5,36E-09
13,985	-1,54E-08
13,835	-2,13E-08
13,685	-3,06E-08
13,535	-3,31E-08
13,385	-4,53E-08
13,235	-4,78E-08
13,085	-5,28E-08
12,935	-5,96E-08
12,785	-6,54E-08
12,635	-7,05E-08
12,485	-7,09E-08
12,335	-7,85E-08
12,185	-8,14E-08
12,035	-8,77E-08
11,885	-9,15E-08
11,735	-9,53E-08
11,585	-1,02E-07
11,435	-9,91E-08
11,285	-1,03E-07
11,135	-1,09E-07
10,985	-1,11E-07
10,835	-1,17E-07
10,685	-1,16E-07
10,535	-1,17E-07
10,385	-1,25E-07
10,235	-1,24E-07
10,085	-1,30E-07
9,935	-1,32E-07
9,785	-1,34E-07
9,635	-1,37E-07
9,485	-1,40E-07
9,335	-1,41E-07
9,185	-1,40E-07
9,035	-1,43E-07
8,885	-1,45E-07
8,735	-1,47E-07
8,585	-1,59E-07
8,435	-1,55E-07
8,285	-1,58E-07
8,135	-1,60E-07
7,985	-1,57E-07
7,835	-1,61E-07
7,685	-1,66E-07
7,535	-1,62E-07
7,39	-1,66E-07
7,24	-1,65E-07
7,09	-1,68E-07
6,94	-1,66E-07
6,79	-1,65E-07
6,64	-1,73E-07
6,49	-1,65E-07
6,34	-1,71E-07
6,19	-1,67E-07
6,04	-1,75E-07
5,89	-1,76E-07
5,74	-1,73E-07
5,59	-1,72E-07
5,44	-1,80E-07
5,29	-1,72E-07
5,14	-1,76E-07
4,99	-1,78E-07
4,84	-1,75E-07
4,69	-1,74E-07
4,54	-1,78E-07
4,39	-1,77E-07
4,24	-1,81E-07
4,09	-1,79E-07
3,94	-1,78E-07
3,79	-1,81E-07
3,64	-1,81E-07
3,49	-1,85E-07
3,34	-1,85E-07
3,19	-1,82E-07
3,04	-1,81E-07
2,89	-1,88E-07
2,74	-1,81E-07
2,59	-1,90E-07
2,44	-1,88E-07
2,29	-1,83E-07
2,14	-1,89E-07
1,99	-1,84E-07
1,84	-1,87E-07
1,69	-1,88E-07
1,54	-1,86E-07
1,39	-1,89E-07
1,24	-1,89E-07
1,09	-1,81E-07
0,94	-1,81E-07
0,79	-1,83E-07
0,64	-1,82E-07
0,495	-1,82E-07
0,345	-1,88E-07
0,195	-1,83E-07
0,045	-1,86E-07
-0,105	-1,90E-07
-0,255	-1,86E-07
-0,405	-1,83E-07
-0,555	-1,86E-07
-0,705	-1,80E-07
-0,855	-1,80E-07
-1,005	-1,81E-07
-1,155	-1,82E-07
-1,305	-1,83E-07
-1,455	-1,85E-07
-1,605	-1,81E-07
-1,755	-1,85E-07
-1,905	-1,81E-07
-2,055	-1,79E-07
-2,205	-1,79E-07
-2,355	-1,85E-07
-2,505	-1,84E-07
-2,655	-1,84E-07
-2,805	-1,86E-07
-2,955	-1,79E-07
-3,105	-1,85E-07
-3,255	-1,84E-07
-3,405	-1,88E-07
-3,555	-1,85E-07
-3,705	-1,87E-07
-3,855	-1,79E-07
-4,005	-1,85E-07
-4,155	-1,86E-07
-4,305	-1,85E-07
-4,455	-1,85E-07
-4,605	-1,77E-07
-4,755	-1,83E-07
-4,905	-1,78E-07
-5,055	-1,78E-07
-5,205	-1,81E-07
-5,355	-1,81E-07
-5,505	-1,76E-07
-5,655	-1,85E-07
-5,805	-1,83E-07
-5,955	-1,82E-07
-6,105	-1,80E-07
-6,255	-1,81E-07
-6,405	-1,83E-07
-6,55	-1,84E-07
-6,7	-1,83E-07
-6,85	-1,84E-07
-7	-1,86E-07
-7,15	-1,84E-07
-7,3	-1,87E-07
-7,45	-1,81E-07
-7,6	-1,85E-07
-7,75	-1,87E-07
-7,9	-1,87E-07
-8,05	-1,89E-07
-8,2	-1,90E-07
-8,35	-1,86E-07
-8,5	-1,91E-07
-8,65	-1,89E-07
-8,8	-1,86E-07
-8,95	-1,85E-07
-9,1	-1,88E-07
-9,25	-1,85E-07
-9,4	-1,85E-07
-9,55	-1,85E-07
-9,7	-1,85E-07
-9,85	-1,80E-07
-10	-1,81E-07











